bookid,product_title,reviewer,review_timestamp,rating,review_text,review_link
18873852,      The Way of Chuang Tzu,Kevin,42948,did not like it,"

Some of these stories/lessons were not well communicated. Most could not be classified as myths, nor fables, nor lessons, nor ... good. It felt like many of them had been abridged, and thus were not properly conveying the point as well as a longer story could have. If it could have at all. Although I feel that much of the gap was that these were written for a different time and a different culture. It makes some strong assumptions which are outright wrong. These fallacies might have worked sever
Some of these stories/lessons were not well communicated. Most could not be classified as myths, nor fables, nor lessons, nor ... good. It felt like many of them had been abridged, and thus were not properly conveying the point as well as a longer story could have. If it could have at all. Although I feel that much of the gap was that these were written for a different time and a different culture. It makes some strong assumptions which are outright wrong. These fallacies might have worked several hundred years ago, but not anymore. The overall points still seem valid but the rational/logic the book uses to get to their conclusions are not.As they say, the tao that can be spoken is not the true tao. But the tao that is spoken of in this book was not very tao-ish at times. Oddly, many of the stories, which have a main character that is supposed to represent a person of tao, do not necessarily follow tao principles. They are often very judgy.One example would be the story of ""Good Fortune."" Where a parent gets upset when a son of theirs is prophecied to have good fortune. They get riled up because it would be un-tao-like to have the desires that good fortune often bring. Yet the follower of tao is experiencing obvious distress due to the attachment to their concept of how their child should end up. Tao and attachments like this don't go together.Best stories would be the Great and Small, which points out that everything is relative; and Means and Ends which talks about the purpose of a tool and the importance of not making the tool itself the object of admiration.
...more

",https://www.goodreads.com/review/show/2000933698?book_show_action=false
18873852,      The Way of Chuang Tzu,Mark Kellermeyer,43187,it was amazing,"

I read Chuang Tzu first in a literature class in college. Later, I read Merton's ""The Seven Storey Mountain"" for personal reading. To find the two minds come together is a treat. I wish I could hear more of what Merton thinks of Chuang Tzu's ideas of wu wei and the Tao. I have been trying to put some of these thoughts into practice about non-action, but I'm still a little wary as a Christian. ""If you persist in trying to attain what is never attained (It is Tao's gift),if you persist in making e
I read Chuang Tzu first in a literature class in college. Later, I read Merton's ""The Seven Storey Mountain"" for personal reading. To find the two minds come together is a treat. I wish I could hear more of what Merton thinks of Chuang Tzu's ideas of wu wei and the Tao. I have been trying to put some of these thoughts into practice about non-action, but I'm still a little wary as a Christian. ""If you persist in trying to attain what is never attained (It is Tao's gift),if you persist in making effort to obtain what effort cannot get,if you persist in reasoning about what cannot be understood,you will be destroyed by the very thing you seek.To know when to stop,to know when you can get no further by your own action,this is the right beginning!""As he says, wu wei is the right beginning. But what comes after the beginning? What comes when the unknowable God reveals himself? I suppose one might say I should content myself with not knowing, but another might say that being full of the Holy Spirit is something new and beyond the prescribed nothingness. It still vexes me.
...more

",https://www.goodreads.com/review/show/2342947526?book_show_action=false
18873852,      The Way of Chuang Tzu,Wise_owl,40912,it was amazing,"

The second major text in the Taoist Canon after the Tao Te Ching, the Way of Chuang Tzu is a collection of stories and parables meant to illustrate historical truths. I've been following Taoism for quite some time, so I was familiar with a good portion of this book already, if not having read it in it's entirety. I would be interested to see other translation of the work, and will endeavour myself to read it in it's original Literary Chinese form eventually. For now though it filled with some en
The second major text in the Taoist Canon after the Tao Te Ching, the Way of Chuang Tzu is a collection of stories and parables meant to illustrate historical truths. I've been following Taoism for quite some time, so I was familiar with a good portion of this book already, if not having read it in it's entirety. I would be interested to see other translation of the work, and will endeavour myself to read it in it's original Literary Chinese form eventually. For now though it filled with some entertaining, some enlightening, and some just odd little stories. I will say as a Text, like many classical texts, it helps to have a little historical knowledge with regards things like Confucianism, in order to place some of the events, but it's not ultimately necessary to get the charm that comes through.
...more

",https://www.goodreads.com/review/show/256239632?book_show_action=false
18873852,      The Way of Chuang Tzu,Walt Trachim,41159,really liked it,"

I first read this book in 2001; I'd actually read quite a bit of Thomas Merton prior to encountering this book, and it intrigued me. If you look at this at face value, it would seem incongruous that a Catholic priest and Trappist monk would explore Taoism even at a superficial level. And I had read bits and pieces of the Tao Te Ching prior to this.I have to say that 18 years later this little translation of Chuang Tzu's writings still surprises me. It is a great reference; it's not uncommon for 
I first read this book in 2001; I'd actually read quite a bit of Thomas Merton prior to encountering this book, and it intrigued me. If you look at this at face value, it would seem incongruous that a Catholic priest and Trappist monk would explore Taoism even at a superficial level. And I had read bits and pieces of the Tao Te Ching prior to this.I have to say that 18 years later this little translation of Chuang Tzu's writings still surprises me. It is a great reference; it's not uncommon for me to find pearls of wisdom between the covers. Further, I also seem to find things in the writings that aren't far from Christian teaching.It is a diamond in the rough, for lack of a better way to characterize it. Totally worth reading.
...more

",https://www.goodreads.com/review/show/409241381?book_show_action=false
18873852,      The Way of Chuang Tzu,Brian Lutz,41672,it was amazing,"

The content of this book is a series of parables, metaphors, and, in some cases, direct instruction on Wu Wei, a lifestyle based on inner reflection and thought. Thomas Merton's translation of the Chinese philosopher calms the nerves and evokes a meditative, relaxed mind state while reading. At a sweet one-hundred-and-some pages, ""The Way of Chuang Tzu"" wastes no paper nor ink. The ideas are concise, intelligent, and enlightening for a college student looking for guidance. I highly recommend at 
The content of this book is a series of parables, metaphors, and, in some cases, direct instruction on Wu Wei, a lifestyle based on inner reflection and thought. Thomas Merton's translation of the Chinese philosopher calms the nerves and evokes a meditative, relaxed mind state while reading. At a sweet one-hundred-and-some pages, ""The Way of Chuang Tzu"" wastes no paper nor ink. The ideas are concise, intelligent, and enlightening for a college student looking for guidance. I highly recommend at least one read-through of this book; if mine had not been a library copy, I would have read it another time or two through. One day when I find a nice shady spot and a couple hours of free time, ""The Way of Chuang Tzu"" will find it's way into my hands again. 
...more

",https://www.goodreads.com/review/show/842976655?book_show_action=false
18873852,      The Way of Chuang Tzu,Felonious,41805,it was amazing,"

After finishing and enjoying “Chuang Tzu: Basic Writings” I was still hungry for more Taoist writings. “The Way of Chuang Tzu” satisfied that hunger. It has many more “poems” and stories to help direct the reader towards the Tao. There was some overlap in stories between the two books but I feel that both should be read. Again I was all ready familiar with many of the stories but they are stories worth reading again and reading them from the original source. Some of my favorite stories are: Flig
After finishing and enjoying “Chuang Tzu: Basic Writings” I was still hungry for more Taoist writings. “The Way of Chuang Tzu” satisfied that hunger. It has many more “poems” and stories to help direct the reader towards the Tao. There was some overlap in stories between the two books but I feel that both should be read. Again I was all ready familiar with many of the stories but they are stories worth reading again and reading them from the original source. Some of my favorite stories are: Flight from the shadow, The useless, True man, and Chuang Tzu's funeral. If you are interested in Tao, Zen, Buddhism or just looking to explore alternative ways of thinking this book has something for you. A great book to read and read again. 
...more

",https://www.goodreads.com/review/show/967911484?book_show_action=false
18873852,      The Way of Chuang Tzu,Ali,42961,it was amazing,"

It would be more appropriate if I gave this no-rating and wrote no-review, but I can't help myself. I really want to say how I feel about this book. I LOVE IT!Granted, it doesn't have quite as many zingers as The Tao Te Ching, but Chuang Tzu also had a way about him of conveying the Tao. This particular rendition is not a translation of the original, but rather Thomas Merton's rendition based on his reflections on four different translations (two English, one German, and one French). Merton also
It would be more appropriate if I gave this no-rating and wrote no-review, but I can't help myself. I really want to say how I feel about this book. I LOVE IT!Granted, it doesn't have quite as many zingers as The Tao Te Ching, but Chuang Tzu also had a way about him of conveying the Tao. This particular rendition is not a translation of the original, but rather Thomas Merton's rendition based on his reflections on four different translations (two English, one German, and one French). Merton also writes a lovely introduction. Reading this made me want to read other versions. From the chapter titled ""Means and Ends"":""Where can I find a man who has forgotten words? He is the one I would like to talk to.""
...more

",https://www.goodreads.com/review/show/2083213807?book_show_action=false
18873852,      The Way of Chuang Tzu,Jake,39706,really liked it,"

I spent a couple of years reading and re-reading this book. I found some real truth in the deliberateness of Chuang Tzu - more so than with Lao Tzu. His writing (hopefully his articulateness is not too deeply a reflection of Merton's) contains elements of the ubiquitous human stench that is too often left out of prettier works. He didn't turn away from the human condition and smooth over the roughness of the journey. He sat squarely, naked, in wet mud and banged his drum with glee. I felt so str
I spent a couple of years reading and re-reading this book. I found some real truth in the deliberateness of Chuang Tzu - more so than with Lao Tzu. His writing (hopefully his articulateness is not too deeply a reflection of Merton's) contains elements of the ubiquitous human stench that is too often left out of prettier works. He didn't turn away from the human condition and smooth over the roughness of the journey. He sat squarely, naked, in wet mud and banged his drum with glee. I felt so strongly about this book I tore it into shreds and dumped it in the garbage. I would have given this book six stars, but never five.
...more

",https://www.goodreads.com/review/show/32925558?book_show_action=false
18873852,      The Way of Chuang Tzu,Jordan,41322,liked it,"

I really liked Merton's intro. Especially his explanation of wu wei, which I though he did a good job on. Although I've never actually read anything by him before I've read about him and he sounds like he was a pretty cool guy. I've not read much of Chuang Tzu's writing before, so I can't really say much about this translation in comparison to others. Don't know how I feel about the fact that it's an interpretation of translations. It's definitely easy to see Zen in much of the readings though. 
I really liked Merton's intro. Especially his explanation of wu wei, which I though he did a good job on. Although I've never actually read anything by him before I've read about him and he sounds like he was a pretty cool guy. I've not read much of Chuang Tzu's writing before, so I can't really say much about this translation in comparison to others. Don't know how I feel about the fact that it's an interpretation of translations. It's definitely easy to see Zen in much of the readings though. It has that same frustrating ""I know I read something deep, but what?"" feeling that zen koans love to leave me with. Also, I laughed at ""Chuang Tzu's Funeral"". 
...more

",https://www.goodreads.com/review/show/539260276?book_show_action=false
18873852,      The Way of Chuang Tzu,Jason Gregory,42536,it was amazing,"

Thomas Merton's understanding of Chuang Tzu's mind and the way of the Tao are second to none. Though he comes from a Catholic background as a Trappist monk, his depth of wisdom to interpret the philosophy of Chuang Tzu would make the modern scholar, Buddhist or Taoist shy away from making an attempt to outdo this masterpiece. His intuitive knowledge of eastern philosophy is evident in his introduction within this book. On top of all of this, he has put together a masterful collection of Chuang T
Thomas Merton's understanding of Chuang Tzu's mind and the way of the Tao are second to none. Though he comes from a Catholic background as a Trappist monk, his depth of wisdom to interpret the philosophy of Chuang Tzu would make the modern scholar, Buddhist or Taoist shy away from making an attempt to outdo this masterpiece. His intuitive knowledge of eastern philosophy is evident in his introduction within this book. On top of all of this, he has put together a masterful collection of Chuang Tzu's wisdom through the use of his own words. This book compliments the Tao Te Ching perfectly and should stand beside it in any good book collection.
...more

",https://www.goodreads.com/review/show/1669385993?book_show_action=false
18873852,      The Way of Chuang Tzu,Mattheus Guttenberg,42810,really liked it,"

Delightful, witty, and enlightening. Chuang-tzu is arguably the most influential Chinese figure of antiquity. A student of Lao-tzu and other ancestral Taoist sages, Chaung-tzu brings the Taoist attitude to life with his penetrating insight into life, his pointed philosophical criticisms of the Confucians and Mohists, and his social commentary. Where the Tao Te Ching was subtle, quiet, and feminine, the Chuang-tzu is natural, funny, and exuberant. An excellent model for those seeking to emulate t
Delightful, witty, and enlightening. Chuang-tzu is arguably the most influential Chinese figure of antiquity. A student of Lao-tzu and other ancestral Taoist sages, Chaung-tzu brings the Taoist attitude to life with his penetrating insight into life, his pointed philosophical criticisms of the Confucians and Mohists, and his social commentary. Where the Tao Te Ching was subtle, quiet, and feminine, the Chuang-tzu is natural, funny, and exuberant. An excellent model for those seeking to emulate the spontaneous, unconcerned, and carefree lifestyle of the Taoist adept.4 stars = a good read, nutritious, definitely worth reading
...more

",https://www.goodreads.com/review/show/1927002374?book_show_action=false
18873852,      The Way of Chuang Tzu,Kevin Chen,41326,,"

Mirroring another review, I thought the book deserves a permanent place on your ""go-to"" bookshelf. Written in poems, Chuang Tzu delivers simple truths that foster a holistic, less claustrophobic perspective. In the end, you'll find yourself breathing fully and at peace.Now, this is the only edition I've checked out. But comparing to other translators I've encountered in the past, Merton seemed to fade into the background with few footnotes. It felt as if the works flowed through him rather than 
Mirroring another review, I thought the book deserves a permanent place on your ""go-to"" bookshelf. Written in poems, Chuang Tzu delivers simple truths that foster a holistic, less claustrophobic perspective. In the end, you'll find yourself breathing fully and at peace.Now, this is the only edition I've checked out. But comparing to other translators I've encountered in the past, Merton seemed to fade into the background with few footnotes. It felt as if the works flowed through him rather than contrived by him.
...more

",https://www.goodreads.com/review/show/542172121?book_show_action=false
18873852,      The Way of Chuang Tzu,Alex Zakharov,41638,liked it,"

Merton's take on Tao is more accessible and more spiritual than Palmer's (the only other translation of the Chuang Tzu that I read), but it lacks the cross-discipline bite that I enjoyed so much in Palmer's version.Or perhaps to put it another way, the spiritual aspect of Tao is revealed quite nicely by Merton, but the intellectual implications of the philosophy were exposed more explicitly by Palmer. Of course, it is said that Tao is neither spiritual nor intellectual, but poor Western soul has
Merton's take on Tao is more accessible and more spiritual than Palmer's (the only other translation of the Chuang Tzu that I read), but it lacks the cross-discipline bite that I enjoyed so much in Palmer's version.Or perhaps to put it another way, the spiritual aspect of Tao is revealed quite nicely by Merton, but the intellectual implications of the philosophy were exposed more explicitly by Palmer. Of course, it is said that Tao is neither spiritual nor intellectual, but poor Western soul has to start somewhere, no?
...more

",https://www.goodreads.com/review/show/805290277?book_show_action=false
18873852,      The Way of Chuang Tzu,James,39650,liked it,"

Good, peaceful book. One that would be great to carry around in your pack and pull out every now and then when you stop to rest. Can't buy into Taoism or Buddhism for the same reasons I shun the big religions but, at least with the Taoists, the practicality and common sense of their views seems more relevant. Calm the heck down and find the shade. Let it come to you. More often than not, good advice.
Good, peaceful book. One that would be great to carry around in your pack and pull out every now and then when you stop to rest. Can't buy into Taoism or Buddhism for the same reasons I shun the big religions but, at least with the Taoists, the practicality and common sense of their views seems more relevant. Calm the heck down and find the shade. Let it come to you. More often than not, good advice.
...more

",https://www.goodreads.com/review/show/27872143?book_show_action=false
18873852,      The Way of Chuang Tzu,Graychin,41053,liked it,"

Merton’s introduction, I think, is the best part. Much as I like his prose I’m not crazy about Merton’s poetry, and that’s largely what this is: Merton’s poetry rather than Chuang Tzu’s. Merton isn’t really translating from the Chinese (he couldn’t read it) but creating his own rendering of Chuang Tzu based on the translations of others. Taoist philosophy is fascinating and admirable, but I wonder if this is the best way to approach it.

",https://www.goodreads.com/review/show/336026825?book_show_action=false
18873852,      The Way of Chuang Tzu,Rivera Sun,41156,it was amazing,"

This is the first book on Taoist philosophy my sweetheart gave me. The stories are so succinct and deep at the same time. Thomas Merton has done a great honor to Chuang Tze with this volume. I use the parables frequently to help my friends and family reflect on their life situations from a different perspective. It is an excellent introduction to Taoist thought, and a great companion for those already walking along the path.

",https://www.goodreads.com/review/show/407180369?book_show_action=false
18873852,      The Way of Chuang Tzu,Jerry Oliver,41666,it was amazing,"

I've completed The Way Of Chuang Tzu but I've only just begun reading it. It's one I will read over and over along with The Bible, Whitman, Kerouac, Lamott and a few others on the life bookshelf and stashed in my end of the world bag.If you feel the pull... read it. It's either time for you or it's not. Nothing I can say can convince you of its wisdom and beauty. Books like these are life jackets that keep me afloat in the sea of life.
I've completed The Way Of Chuang Tzu but I've only just begun reading it. It's one I will read over and over along with The Bible, Whitman, Kerouac, Lamott and a few others on the life bookshelf and stashed in my end of the world bag.If you feel the pull... read it. It's either time for you or it's not. Nothing I can say can convince you of its wisdom and beauty. Books like these are life jackets that keep me afloat in the sea of life.
...more

",https://www.goodreads.com/review/show/836236159?book_show_action=false
18873852,      The Way of Chuang Tzu,Carl Kruse,41904,it was amazing,"

There are many translations of Chuang Tzu, and all of them are quite different. My professor in college preferred this one and so this is the one I went with. While you can read Chuang Tzu on your own, I think this is the type of text that is best studied in the context of a course or with someone familiar/knowledgeable with ancient Chinese literature/philosophy to get the most out of the text. Well worth it.Carl Kruse

",https://www.goodreads.com/review/show/1061265714?book_show_action=false
18873852,      The Way of Chuang Tzu,Thomas,42140,it was amazing,"

Thomas Merton: monk, icon of the Catholic left, Asia enthusiast. Here Merton gives us a beautiful idiomatic rendering of the Zhuangzi, some of the key texts of Taoism. I doubt that it's the *best* translation in the world, since Merton admits that he's not really an expert on classical Chinese...but what it probably lacks in accuracy it makes up for in lyricism. Being Catholic and of a mystical bent, Merton loves a paradox; it's this enthusiasm that makes the book great.
Thomas Merton: monk, icon of the Catholic left, Asia enthusiast. Here Merton gives us a beautiful idiomatic rendering of the Zhuangzi, some of the key texts of Taoism. I doubt that it's the *best* translation in the world, since Merton admits that he's not really an expert on classical Chinese...but what it probably lacks in accuracy it makes up for in lyricism. Being Catholic and of a mystical bent, Merton loves a paradox; it's this enthusiasm that makes the book great.
...more

",https://www.goodreads.com/review/show/1281815082?book_show_action=false
18873852,      The Way of Chuang Tzu,Roberta Morris,41477,it was amazing,"

A beautiful little volume by two of the greatest mystics, Chuang Tzu the Taoist master and Thomas Merton who edited the ancient text, studied and meditated on it, then presents it to a modern English audience. It's a treasure, but in the spirit that it teaches you might want to simply read it, study it, then pass it forward.
A beautiful little volume by two of the greatest mystics, Chuang Tzu the Taoist master and Thomas Merton who edited the ancient text, studied and meditated on it, then presents it to a modern English audience. It's a treasure, but in the spirit that it teaches you might want to simply read it, study it, then pass it forward.
...more

",https://www.goodreads.com/review/show/674143705?book_show_action=false
18873852,      The Way of Chuang Tzu,Jonathan K,43120,really liked it,"

A charming translation of some of the parables attributed to the daoist chuang tzu. Despite reading this book slowly over months, and having already read the tao te ching, there is much depth in these pages that I have yet to plumb. I have several other daoist works to go through, but I will undoubtedly return again and again to the light and witty classics of chuang tzu

",https://www.goodreads.com/review/show/2147446730?book_show_action=false
18873852,      The Way of Chuang Tzu,Derek Kimball,39300,really liked it,"

four men got in a discussion. Each one said: ""Who knows howTo have the Void for his headTo have Life as his backboneAnd Death for his tail?He shall be my friend!""At this they all looked at one anotherSay they agreedBurst out laughingAnd became friends.
four men got in a discussion. Each one said: ""Who knows howTo have the Void for his headTo have Life as his backboneAnd Death for his tail?He shall be my friend!""At this they all looked at one anotherSay they agreedBurst out laughingAnd became friends.
...more

",https://www.goodreads.com/review/show/4152752?book_show_action=false
18873852,      The Way of Chuang Tzu,Steve,39431,really liked it,"

I don't know if it's Merton or the original author, but this little pocket version of the Chuang Tzu simply delights. I suspect the fact that it is abridged allows for uneven or lackluster sections to be omitted, enhancing the overall impact of these Taoist tales and parables. 
I don't know if it's Merton or the original author, but this little pocket version of the Chuang Tzu simply delights. I suspect the fact that it is abridged allows for uneven or lackluster sections to be omitted, enhancing the overall impact of these Taoist tales and parables. 
...more

",https://www.goodreads.com/review/show/10481279?book_show_action=false
18873852,      The Way of Chuang Tzu,terry,39648,it was amazing,"

This is not exactly a book you 'finish' reading--you always go back to read the parables/stories and particularly Merton's insights on the 'way' of nature or Tao and on traditions of Chinese philosophy that were reflected in the writings of Chuang Tzu and Lao Tzu. 
This is not exactly a book you 'finish' reading--you always go back to read the parables/stories and particularly Merton's insights on the 'way' of nature or Tao and on traditions of Chinese philosophy that were reflected in the writings of Chuang Tzu and Lao Tzu. 
...more

",https://www.goodreads.com/review/show/27703636?book_show_action=false
18873852,      The Way of Chuang Tzu,Mystical Dog,40874,it was amazing,"

This is the perfect book to understand. You should get this book, borrow this book, buy this book for the rest of all eternity, for it is wise with words lasting beyond this earth to the wisdom that hears. Buy this book.

",https://www.goodreads.com/review/show/240144643?book_show_action=false
18873852,      The Way of Chuang Tzu,Jane Fournier,43609,liked it,"

The book is very detailed and tries to explain the early religions of the world. I believe this book to be the final wrap-up after years of studying religions. However it is not for the beginner, which I am. Therefore I am going to move on. 

",https://www.goodreads.com/review/show/2804441430?book_show_action=false
18873852,      The Way of Chuang Tzu,Pamela,39200,it was amazing,"

Informs my life daily. Love ""Cutting up an Ox"" and ""Empty Boats""
Informs my life daily. Love ""Cutting up an Ox"" and ""Empty Boats""
...more

",https://www.goodreads.com/review/show/925177?book_show_action=false
18873852,      The Way of Chuang Tzu,Finbar,39201,it was amazing,"

Merton's translations breathe life into this Daoist classic. If that's your thing, this is a must read.
Merton's translations breathe life into this Daoist classic. If that's your thing, this is a must read.
...more

",https://www.goodreads.com/review/show/939879?book_show_action=false
18873852,      The Way of Chuang Tzu,Andy,39287,it was amazing,"

I enjoyed the parallels Merton draws between Chuang Tzu's relationship to Confucianism and Christianity's relationship to the Law.
I enjoyed the parallels Merton draws between Chuang Tzu's relationship to Confucianism and Christianity's relationship to the Law.
...more

",https://www.goodreads.com/review/show/3477800?book_show_action=false
18873852,      The Way of Chuang Tzu,Nate,39384,it was amazing,"

If you're in to this kind of action, then this is a highly, highly recommended read. 
If you're in to this kind of action, then this is a highly, highly recommended read. 
...more

",https://www.goodreads.com/review/show/8381211?book_show_action=false
18873852,      The Way of Chuang Tzu,Eric,39520,it was amazing,"

Simple poems from 500 BC, part of the basis for Taoism. Many are so true to life they could have been written today. So good, its what I often take to read when camping.

",https://www.goodreads.com/review/show/17673390?book_show_action=false
18873852,      The Way of Chuang Tzu,Kai,39612,,"

Awesome. Simple. Plain, As the poet Robert Gray mentioned in a poem: ""a gnarled tree has no use, therefore it lasts for 10,000 years."" Prepare yourself for Chuang Tzu!
Awesome. Simple. Plain, As the poet Robert Gray mentioned in a poem: ""a gnarled tree has no use, therefore it lasts for 10,000 years."" Prepare yourself for Chuang Tzu!
...more

",https://www.goodreads.com/review/show/24389924?book_show_action=false
18873852,      The Way of Chuang Tzu,Hourig,39793,it was amazing,"

Transformation. Not a quick read it makes you pause and really think about the message. 

",https://www.goodreads.com/review/show/39866880?book_show_action=false
18873852,      The Way of Chuang Tzu,Janice,39858,really liked it,"

Thomas Merton, monk, author, poet, does an excellent job of combining Western and Eastern theology. A must read for those looking for The Light.

",https://www.goodreads.com/review/show/46309694?book_show_action=false
18873852,      The Way of Chuang Tzu,Legendoftheundead,40008,,"

learn the philosophy of Taoist, Chuang Tzu, through his selected stories.

",https://www.goodreads.com/review/show/63442883?book_show_action=false
18873852,      The Way of Chuang Tzu,Ho,40195,it was amazing,"

FULL OF SUBTLE AND GRACEFUL INSIGHTS INTO THINKING AND PHILOSOPHYI HIGHLY RECOMMEND THIS BOOK OF ANCIENT WISDOM.

",https://www.goodreads.com/review/show/85423373?book_show_action=false
18873852,      The Way of Chuang Tzu,Joy,40238,it was amazing,"

This is by far the most beautiful translation of Chuang Tzu's writings on the Tao. I cherish my 1968 copy just for its lovely brush drawings and wish it were a hard cover version.
This is by far the most beautiful translation of Chuang Tzu's writings on the Tao. I cherish my 1968 copy just for its lovely brush drawings and wish it were a hard cover version.
...more

",https://www.goodreads.com/review/show/91969564?book_show_action=false
18873852,      The Way of Chuang Tzu,Pete,40494,it was amazing,"

I read this book regularly as part of my daily meditations and find it fresh every time I read it. I highly recommend reading this and letting it soak in deep.

",https://www.goodreads.com/review/show/130466184?book_show_action=false
18873852,      The Way of Chuang Tzu,Grady Ormsby,40498,it was amazing,"

Wow. This book begs to be reread. And reread again. And again.

",https://www.goodreads.com/review/show/131063043?book_show_action=false
18873852,      The Way of Chuang Tzu,Daniel Seifert,40557,really liked it,"

a beuatiful translation of ancient text that possess a treasury of wisdom providing thought and image for working with reality 

",https://www.goodreads.com/review/show/140790365?book_show_action=false
18873852,      The Way of Chuang Tzu,H,40580,,"

nice summary intro, but otherwise a distasteful undertaking, paraphrasing philosophy by versed doggerel.

",https://www.goodreads.com/review/show/146307428?book_show_action=false
18873852,      The Way of Chuang Tzu,Paul,40778,it was amazing,"

The parables here can make you think and question how you engage with life. One of the books that has had the most influence on my life.

",https://www.goodreads.com/review/show/201316542?book_show_action=false
18873852,      The Way of Chuang Tzu,Josh D,40990,really liked it,"

This has served as my introduction to Taoism and I've enjoyed it thoroughly. I'll be sure to get the other works by Merton soon
This has served as my introduction to Taoism and I've enjoyed it thoroughly. I'll be sure to get the other works by Merton soon
...more

",https://www.goodreads.com/review/show/299134904?book_show_action=false
18873852,      The Way of Chuang Tzu,Chris,41162,it was amazing,"

A classic read if you are into Taoism and the ten thousand things. :-)

",https://www.goodreads.com/review/show/411692808?book_show_action=false
18873852,      The Way of Chuang Tzu,patrick,41372,,"

Deep, contemporary translation -- you learn so much on every page.

",https://www.goodreads.com/review/show/584894845?book_show_action=false
18873852,      The Way of Chuang Tzu,Haseeb,41394,it was amazing,"

Thomas Merton, friend of D.T. Suzuki, has written an enjoyable introduction to this classic work.

",https://www.goodreads.com/review/show/604101120?book_show_action=false
18873852,      The Way of Chuang Tzu,Kris,41396,it was amazing,"

It offers a lovely and imaginative writing style. It also offers many possible interpretations, as demonstrated by different Taoists schools of thought for sure! 

",https://www.goodreads.com/review/show/605192379?book_show_action=false
18873852,      The Way of Chuang Tzu,Tod Jones,41440,it was amazing,"

An old favorite! Wonderful as ever.

",https://www.goodreads.com/review/show/642189548?book_show_action=false
18873852,      The Way of Chuang Tzu,Yvonne Flint,41473,really liked it,"

Thomas Merton's edit of Chuang Tzu ... wisdom and food for thought.
Thomas Merton's edit of Chuang Tzu ... wisdom and food for thought.
...more

",https://www.goodreads.com/review/show/670898180?book_show_action=false
18873852,      The Way of Chuang Tzu,Mark,41580,really liked it,"

Paid hard cash for an expensive copy, treasured it, then lost it before reading past the first 1/3. ""Hard cash"": who uses that term?
Paid hard cash for an expensive copy, treasured it, then lost it before reading past the first 1/3. ""Hard cash"": who uses that term?
...more

",https://www.goodreads.com/review/show/755316896?book_show_action=false
18873852,      The Way of Chuang Tzu,Jenwhitson,41633,it was amazing,"

i imagine i'll be rereading this for a long time. 
i imagine i'll be rereading this for a long time. 
...more

",https://www.goodreads.com/review/show/799536354?book_show_action=false
18873852,      The Way of Chuang Tzu,Robin B,41637,really liked it,"

WonderfulA good explanation of Taoism and Chuang Tzu precedes a series of aphorisms - some witty, some serious, all enlightening. 

",https://www.goodreads.com/review/show/803700257?book_show_action=false
18873852,      The Way of Chuang Tzu,Tavi,41669,it was amazing,"

""The purpose of words is to convey ideas. When the ideas are grasped, the words are forgotten. Where can I find a man who has forgotten words? He is the one I would like to talk to.""
""The purpose of words is to convey ideas. When the ideas are grasped, the words are forgotten. Where can I find a man who has forgotten words? He is the one I would like to talk to.""
...more

",https://www.goodreads.com/review/show/839042133?book_show_action=false
18873852,      The Way of Chuang Tzu,Don,41699,it was amazing,"

an excellent book of Chinese wisdom. each story is captivating. 

",https://www.goodreads.com/review/show/868799623?book_show_action=false
18873852,      The Way of Chuang Tzu,Brett Hoppough,41759,it was amazing,"

Great little stories that are fun to decipher. A permanent addition to my Taoism library.

",https://www.goodreads.com/review/show/924839106?book_show_action=false
18873852,      The Way of Chuang Tzu,Roy Hessinger,42053,liked it,"

Thomas Merton's introduction ""A Study of Chuang Tzu"" is very good. If I reread it I may change my opinion about the rest, but not till then.
Thomas Merton's introduction ""A Study of Chuang Tzu"" is very good. If I reread it I may change my opinion about the rest, but not till then.
...more

",https://www.goodreads.com/review/show/1204823704?book_show_action=false
18873852,      The Way of Chuang Tzu,Sej,42399,it was amazing,"

The sort of book you want to return to time and again. Contemporary wisdom delivered through little anecdotes and poetry. Beautiful read! 

",https://www.goodreads.com/review/show/1530787770?book_show_action=false
18873852,      The Way of Chuang Tzu,Emily,42696,it was amazing,"

I feel so much better about not having talents or sense of self now

",https://www.goodreads.com/review/show/1804735631?book_show_action=false
18873852,      The Way of Chuang Tzu,Trent Willis,43029,it was amazing,"

Beautiful and insightful. Merton’s brief lesson is a good introduction to Taoist thought and really sets the stage for digesting the rest of the book at your own pace.

",https://www.goodreads.com/review/show/1968164118?book_show_action=false
18873852,      The Way of Chuang Tzu,Azfar,43039,really liked it,"

“Easy is right. Begin rightAnd you are easy.Continue easy and you are right. The right way to go easyIs to forget the right wayAnd forget that the going is easy.”

",https://www.goodreads.com/review/show/2159422175?book_show_action=false
18873852,      The Way of Chuang Tzu,Steven Tryon,43069,it was amazing,"

Fascinating. Not much more to say; who am I to critique the masters? The New Directions edition (2010) I have includes a preface by the Dalai Lama, who counted Thomas Merton as a friend.

",https://www.goodreads.com/review/show/2168985863?book_show_action=false
18873852,      The Way of Chuang Tzu,Michael,43179,it was amazing,"

Great new ways to look at old wisdom...Great new ways to look at old wisdom, or maybe a great old way to look at current wisdom. Fantastic.

",https://www.goodreads.com/review/show/2287429718?book_show_action=false
